name,price,county,town,address,lng_wgs84,lat_wgs84
绿苑支路66弄,24955,嘉定,安亭,(嘉定安亭)绿苑支路66弄,121.2100439,31.27030456
育秀公寓,24969,奉贤,南桥,(奉贤南桥)南奉公路9631号,121.4564903,30.91288718
秀月花园,24972,奉贤,南桥,(奉贤南桥)八字桥路828弄,121.4491923,30.93672422
温宿路61弄,24990,嘉定,嘉定老城,(嘉定嘉定老城)温宿路61弄,121.2450046,31.38609405
长虹路718弄,25000,宝山,罗泾,(宝山罗泾)长虹路718弄,121.3226085,31.47668458
永欣新村,25000,奉贤,南桥,(奉贤南桥)永欣新村,121.4447944,30.91745652
清风别墅,25000,金山,山阳,(金山山阳)卫零北路333弄,121.3288526,30.74458443
顺安公寓,25028,闵行,金虹桥,(闵行金虹桥)程家桥路185号,121.3689396,31.18891228
虎林路435弄,25030,宝山,张庙,(宝山张庙)虎林路435弄,121.4538109,31.3383483
珠溪新苑,25032,青浦,朱家角,(青浦朱家角)石家浜东路88弄,121.0364831,31.12978756
凯德新视界(一期),25055,浦东,万祥镇,(浦东万祥镇)祥安路223弄,121.8054993,30.96348554
蓝色收获,25056,金山,山阳,"(金山山阳)板桥路888弄,板桥东路888弄,龙宇路999弄,板桥东路1200弄",121.3548201,30.74175958
河畔艺墅(公寓),25067,嘉定,外冈,(嘉定外冈)恒荣路388弄,121.1709701,31.35397916
贝港八区,25085,奉贤,南桥,"(奉贤南桥)贝港新村南区1-246号, 贝港新村南区129-1、129-2、129-3, 贝港新村南区127-1~127-5, 贝港新村南区128-1~128-5, 贝港新村南区126-1~126-5",121.444879,30.91084133
育秀一区,25092,奉贤,南桥,(奉贤南桥)育秀西区250-400、450-460、474-493、501-507、510-525,121.4570746,30.91205098
塘西街136弄,25106,宝山,罗店,(宝山罗店)塘西街136弄,121.3382283,31.41634239
金山豪庭,25115,金山,山阳,(金山山阳)卫清东路2988弄,121.3499563,30.73479181
新建西路181号,25160,奉贤,南桥,(奉贤南桥)新建西路181号,121.4501895,30.91839111
南姚小区,25161,松江,新桥,(松江新桥)联营路88弄,121.307937,31.01934522
汇佳新苑,25170,金山,朱泾,(金山朱泾)罗星南路258弄,121.1649663,30.88689825
芙蓉二街坊,25175,嘉定,安亭,(嘉定安亭)泽普路399弄,121.1552375,31.29325099
南园坊,25176,浦东,惠南,"(浦东惠南)南园路237弄, 南园路327弄, 南园路287弄",121.7424646,31.03359239
人民中路新风弄,25187,奉贤,南桥,(奉贤南桥)人民中路新风弄,121.4544076,30.91614636
富康花苑,25188,奉贤,南桥,(奉贤南桥)环城南路317号（育秀东区600-620）,121.4655245,30.90790302
大唐别墅,25206,闵行,莘庄,(闵行莘庄)水清路500弄,121.3755056,31.12101413
颐湾丽庭,25210,青浦,朱家角,"(青浦朱家角)绿舟路118弄, 张家圩路777弄",121.0061245,31.11016319
新世纪花苑(崇明),25214,崇明,崇明新城,(崇明崇明新城)中街山路87弄,121.3863795,31.63193529
金玉良苑,25216,金山,朱泾,(金山朱泾)罗星南路303弄,121.1648801,30.88689407
绿梅别墅(公寓),25226,闵行,梅陇,(闵行梅陇)罗阳路255弄,121.4056279,31.12693718
大盈路425弄,25237,青浦,香花桥,(青浦香花桥)大盈路425弄,121.088271,31.21340153
紫荆公寓,25253,奉贤,南桥,(奉贤南桥)南亭公路68号,121.4506451,30.91220184
展想悦廷,25263,浦东,张江,(浦东张江)祖冲之路2288弄1-3号,121.6223553,31.21292229
华光紫荆苑,25264,金山,朱泾,(金山朱泾)健康南路518弄,121.1544731,30.89251117
朋鑫苑,25266,金山,朱泾,(金山朱泾)朋鑫苑,121.1539307,30.89824894
莘西路421弄,25294,闵行,莘庄,(闵行莘庄)莘西路421弄,121.3671879,31.10910267
富力桃园(别墅),25295,青浦,盈浦,"(青浦盈浦)清河湾路388弄,清河湾路389弄",121.0891248,31.16656111
朗诗里程,25296,浦东,临港新城,(浦东临港新城)渔港路399弄,121.8454034,30.87122123
欣梅苑,25299,浦东,宣桥,"(浦东宣桥)宣镇东路815弄,宣镇东路818弄",121.6964331,31.02741896
淀湖山庄,25305,青浦,朱家角,"(青浦朱家角)祥凝浜路103弄, 沪清平公路6101弄, 祥凝浜路38弄, 祥凝浜路119号, 祥凝浜路139弄, 祥凝浜路48、50号",121.0605617,31.11029975
章浜路111弄,25308,青浦,夏阳,(青浦夏阳)章浜路111弄,121.1149242,31.14680753
凤辰乐苑,25366,崇明,长兴岛,"(崇明长兴岛)长橘路500弄,长橘路501弄",121.6917996,31.3976649
亿阳公寓,25368,奉贤,南桥,(奉贤南桥)亿阳公寓,121.4485926,30.91802422
海燕大厦,25369,浦东,惠南,(浦东惠南)东门大街197号,121.7559615,31.04857131
北门一村,25396,崇明,崇明新城,(崇明崇明新城)北门一村,121.3955748,31.6278009
立新路94弄,25400,奉贤,南桥,(奉贤南桥)立新路94弄,121.4571964,30.91459324
金溪路267弄,25405,青浦,金泽,(青浦金泽)金溪路267弄,120.9144617,31.03914001
凯德都会新峰,25405,上海周边,昆山,"(上海周边昆山)兆丰路11号1-23号楼, 昆山市花桥镇兆丰路11号",121.1505764,31.28929938
人民中路41弄,25416,奉贤,南桥,(奉贤南桥)人民中路41弄,121.4553017,30.91392481
康发小区,25433,奉贤,西渡,"(奉贤西渡)康发小区, 沪杭公路806弄",121.4372035,30.96892471
新发展公寓,25447,奉贤,南桥,(奉贤南桥)环城东路2188弄,121.452543,30.91402195
体育场路20号,25487,奉贤,南桥,(奉贤南桥)体育场路20号,121.4489166,30.91671096
蓝堡公馆,25490,金山,山阳,(金山山阳)龙胜东路828弄,121.3506752,30.73126831
新城花屿湾,25492,奉贤,奉城,(奉贤奉城)兰博路1455弄,121.6533114,30.9109059
新场大街490弄,25500,浦东,新场,(浦东新场)新场大街490弄,121.6425956,31.03024058
海上纳缇,25553,金山,山阳,(金山山阳)龙皓路1588弄,121.353092,30.76337353
绿地时代嘉苑,25561,青浦,白鹤,(青浦白鹤)绿地时代嘉苑,121.1280192,31.28123079
上影广场二期(商业类),25562,嘉定,嘉定新城,(嘉定嘉定新城)依玛路260弄,121.2448731,31.35492418
育秀三区,25566,奉贤,南桥,(奉贤南桥)古华南区1-800号、950号-953号,121.4624051,30.91224631
北郊御墅,25578,宝山,罗泾,(宝山罗泾)陈川路777弄,121.3224225,31.47762719
新建中路92弄,25581,奉贤,南桥,(奉贤南桥)新建中路92弄,121.4629999,30.92178499
申亚乐庭,25584,奉贤,庄行,(奉贤庄行)南亭公路2825弄,121.3967593,30.90520742
翠苑(别墅),25585,青浦,朱家角,(青浦朱家角)阁游路555弄,121.0379253,31.12353962
城中东路643号,25592,青浦,盈浦,(青浦盈浦)城中东路643号,121.1081111,31.14809256
育秀八区,25596,奉贤,南桥,"(奉贤南桥)古华路272弄, 育秀东区",121.463212,30.90932269
鸿宝新村,25600,奉贤,西渡,(奉贤西渡)鸿宝新村,121.4247915,30.99103615
南中路2号,25605,奉贤,南桥,(奉贤南桥)南中路2号,121.4564038,30.91607225
北大街108弄,25610,嘉定,嘉定老城,(嘉定嘉定老城)北大街108弄,121.2443703,31.38893029
绿地北郊广场(商铺),25613,宝山,顾村,(宝山顾村)沪太路5355弄,121.3743669,31.35884838
西民旺苑,25613,奉贤,南桥,(奉贤南桥)运河北路1358弄,121.4346989,30.92442634
新黄路15号,25619,嘉定,安亭,(嘉定安亭)新黄路15号,121.2123901,31.26873313
南新新村,25645,奉贤,南桥,(奉贤南桥)南奉公路9679弄,121.4534665,30.91655589
嘉安大厦,25653,普陀,曹杨,(普陀曹杨)武宁路2101号,121.3952871,31.24602055
胜利新村(朱家角),25662,青浦,朱家角,(青浦朱家角)祥凝浜路,121.0504707,31.10770181
南亭公寓,25673,奉贤,南桥,(奉贤南桥)南亭新村,121.4554505,30.90927399
新环西路546弄,25683,浦东,新场,(浦东新场)新环西路546弄,121.6360844,31.0235739
玉环新村,25694,崇明,崇明新城,(崇明崇明新城)玉环新村,121.4041135,31.63059073
人民北路9弄,25694,奉贤,南桥,"(奉贤南桥)人民北路西侧1幢（人民北路7号）, 人民北路9弄(人民北路9幢）",121.4530827,30.91934
凤凰赢家,25703,杨浦,鞍山,(杨浦鞍山)本溪路187号,121.5093093,31.27733932
水闸北路91弄,25704,浦东,川沙,(浦东川沙)水闸北路91弄,121.7564527,31.15431196
贝港南区,25713,奉贤,南桥,(奉贤南桥)贝港南区,121.4417171,30.91045197
新建西路147号,25714,奉贤,南桥,"(奉贤南桥)新建西路147号, （新建西路221-1号）",121.4464612,30.91786149
泰宸家园,25727,嘉定,徐行,(嘉定徐行)新建一路1658弄,121.2745386,31.41782512
玉城大厦,25734,普陀,长寿路,(普陀长寿路)陕西北路1283弄9号,121.4385579,31.24322718
君逸公馆,25735,金山,山阳,(金山山阳)龙翔路1235弄,121.3259936,30.74744208
迎园路351弄,25742,嘉定,新成路,(嘉定新成路)迎园路351弄,121.2676498,31.38784149
南中路6号,25751,奉贤,南桥,(奉贤南桥)南中路6号,121.4564756,30.91616754
新黄路62号,25751,嘉定,安亭,(嘉定安亭)新黄路62号,121.2097332,31.2679263
湘湖长岛,25764,上海周边,嘉兴,(上海周边嘉兴)嘉兴市七星镇湘湖长岛,120.8227646,30.81244721
新建路16弄,25776,浦东,川沙,(浦东川沙)新建路16弄,121.741646,31.17599672
金碧汇虹苑,25777,奉贤,奉贤金汇,(奉贤奉贤金汇)金碧路1980弄,121.5041317,30.97626556
周家弄路12号,25779,奉贤,南桥,(奉贤南桥)周家弄路12号,121.4552193,30.91661902
惠房苑,25781,浦东,惠南,"(浦东惠南)向阳西路240弄, 向阳路208号",121.7488066,31.04824156
教苑新村(奉贤),25794,奉贤,南桥,(奉贤南桥)教苑新村,121.458128,30.91102208
育秀六区,25796,奉贤,南桥,(奉贤南桥)育秀西区100-169、172-179、200-224、228-243,121.4590704,30.90875595
华夏东路2895弄,25801,浦东,合庆,(浦东合庆)华夏东路2895弄,121.7051333,31.20428374
嘉丰大厦,25803,嘉定,嘉定老城,(嘉定嘉定老城)群裕路16弄,121.2472896,31.37531581
白沙通苑,25807,奉贤,奉贤金汇,(奉贤奉贤金汇)清宁路359弄,121.5150972,30.94429064
西门大街211弄,25816,浦东,惠南,(浦东惠南)西门大街211弄,121.7461548,31.04852888
奉浦二村,25822,奉贤,南桥,(奉贤南桥)奉浦二村（韩村路173弄）,121.4579332,30.94233995
香花新村,25837,青浦,香花桥,"(青浦香花桥)池泾浜路31弄,池泾浜路138弄",121.1300707,31.18678935
祝城路86幢,25868,浦东,祝桥,(浦东祝桥)祝城路86幢,121.755579,31.11036345
昌吉路224号,25874,嘉定,安亭,(嘉定安亭)昌吉路224号,121.1550469,31.29702921
永乐小区,25874,浦东,惠南,(浦东惠南)城东路86弄17支弄1-2号,121.7593059,31.04633262
宏伟路33弄,25877,奉贤,南桥,(奉贤南桥)宏伟路33弄,121.4530497,30.91571078
解放新村,25897,奉贤,南桥,(奉贤南桥)解放新村（解放三村、菜场路69号）,121.4485629,30.91532351
海志花苑,25900,浦东,宣桥,(浦东宣桥)亦园路125弄,121.7077459,31.07053889
奉新路353弄18支弄,25904,浦东,新场,(浦东新场)奉新路353弄18支弄,121.6406393,31.02354911
马桥西街小区,25908,闵行,马桥,"(闵行马桥)西新路58弄,马桥西街70弄（旧）,马桥西街71弄（旧）,西街158弄（旧）",121.3644547,31.03148281
松汇中路39弄,25915,松江,松江老城,(松江松江老城)松汇中路39弄（松汇路39弄）,121.2187868,31.00580525
南田公寓,25957,浦东,惠南,(浦东惠南)南田公寓,121.7444875,31.05042021
逸皓华庭(别墅),25963,青浦,重固,(青浦重固)重固镇大街518弄,121.1765516,31.19442952
万龙新村,25990,奉贤,南桥,(奉贤南桥)万龙新村,121.4683973,30.92257026
东亚阳光里,25990,浦东,泥城镇,(浦东泥城镇)青鸟路269弄,121.8057,30.90863624
新丰花苑,26000,宝山,月浦,"(宝山月浦)塔源路295弄,鹤林路298弄,鹤林路299弄",121.3941569,31.45447694
南星新村,26003,奉贤,南桥,(奉贤南桥)南星新村,121.4556588,30.91176076
西街15号,26005,闵行,马桥,(闵行马桥)马桥镇西街15号,121.3645656,31.03006402
威尼斯花园,26014,青浦,金泽,(青浦金泽)沪青平公路8600号,120.9165828,31.06988115
绿洲香格丽花园(公寓),26047,嘉定,徐行,(嘉定徐行)启悦路358弄,121.2769893,31.42217888
弯弯新村,26064,奉贤,西渡,(奉贤西渡)吴塘路457弄,121.4430858,30.96338726
环城东路188弄,26068,青浦,盈浦,(青浦盈浦)环城东路188弄,121.1101518,31.14717417
惠南小城,26075,浦东,惠南,(浦东惠南)盐大路2585弄,121.7952946,31.05841975
立新南路15弄,26084,奉贤,南桥,(奉贤南桥)立新南路15弄,121.4553747,30.91519921
新建西路129号,26088,奉贤,南桥,(奉贤南桥)新建西路129号,121.4477641,30.91793749
洪园新村,26096,浦东,新场,"(浦东新场)新场路2号, 沪南路7311弄",121.6389953,31.03041521
金鹏花苑,26097,奉贤,南桥,(奉贤南桥)古华路81支弄,121.4618213,30.91503481
青松路447弄,26101,青浦,夏阳,(青浦夏阳)青松路447弄,121.1133208,31.14109345
东门新村,26106,崇明,崇明新城,(崇明崇明新城)东门新村,121.4013833,31.63183046
博泰新苑,26106,嘉定,安亭,(嘉定安亭)和静路1588弄,121.1456553,31.30343355
江秋新苑(公寓),26113,松江,佘山,"(松江佘山)桃源西路388弄（一期）, 桃源路688弄（二期）",121.1657417,31.10047886
贝港七区,26145,奉贤,南桥,(奉贤南桥)贝港新村南区247-368号,121.4438039,30.91325733
同润蓝美俊庭,26164,浦东,大团镇,(浦东大团镇)南芦公路989弄,121.743026,30.96514336
东新街25号,26173,闵行,马桥,(闵行马桥)东新街25号,121.366082,31.03174713
海洋小区,26174,浦东,临港新城,"(浦东临港新城)浦东大道827弄,古棕路438弄,古棕路439弄",121.9092549,30.88407576
宝杨路2021弄,26179,宝山,杨行,(宝山杨行)宝杨路2021弄,121.4622082,31.39205224
华宛小区,26179,奉贤,南桥,(奉贤南桥)秀龙路178弄（华宛路）,121.4542578,30.91035242
新建西路265弄,26181,奉贤,南桥,(奉贤南桥)新建西路265弄,121.4454977,30.91746961
泰兴公寓,26183,浦东,合庆,(浦东合庆)川沙路3321弄,121.6860644,31.22318159
